Image_Paths,imdbId,Genre,Title
posters\60476.jpg,60476,Comedy|Crime|Family,The Great St. Trinian's Train Robbery (1966)
posters\6047684.jpg,6047684,Drama,"Signed, Sealed, Delivered: Lost Without You (2016)"
posters\60479.jpg,60479,Drama,The Group (1966)
posters\60481.jpg,60481,Drama|War,The War Is Over (1966)
posters\60482.jpg,60482,Biography|Drama|History,Dacii (1966)
posters\60484.jpg,60484,Drama|Romance,Gypsy Girl (1966)
posters\60486.jpg,60486,Drama,Violence at Noon (1966)
posters\60490.jpg,60490,Action|Crime|Drama,Harper (1966)
posters\60491.jpg,60491,Drama,Hawaii (1966)
posters\605145.jpg,605145,Documentary,Dr Money and the Boy with No Penis
posters\60529.jpg,60529,Drama,Here Is Your Life (1966)
posters\60538.jpg,60538,Drama,Incompreso (Vita col figlio) (1967)
posters\60543.jpg,60543,Comedy|Drama|Music,Intimate Lighting (1965)
posters\60545.jpg,60545,Drama,Io la conoscevo bene (1965)
posters\60549.jpg,60549,Drama|Romance,"Istoriya Asi Klyachinoy, kotoraya lyubila, da ne vyshla zamuzh (1966)"
posters\60550.jpg,60550,Animation|Short|Comedy,"It's the Great Pumpkin, Charlie Brown (1966)"
posters\60558.jpg,60558,Horror|Sci-Fi|Western,Jesse James Meets Frankenstein's Daughter (1966)
posters\60560.jpg,60560,Comedy|Drama,The Pornographers (1966)
posters\60564.jpg,60564,Western,Johnny Reno (1966)
posters\60574.jpg,60574,Drama,Young Torless (1966)
posters\60580.jpg,60580,Horror|Sci-Fi,The Terror Beneath the Sea (1966)
posters\60581.jpg,60581,Comedy|Crime,Kaleidoscope (1966)
posters\60584.jpg,60584,Comedy|Romance,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)"
posters\60588.jpg,60588,Action|Adventure|Drama,Khartoum (1966)
posters\60594.jpg,60594,Short|Comedy|Crime,Das kleine Chaos (1966)
posters\60597.jpg,60597,Drama|War,Carriage to Vienna (1966)
posters\60608.jpg,60608,Adventure|Crime,Kriminal (1966)
posters\60613.jpg,60613,Drama,KÃ_py selÃ_n alla (1966)
posters\60623.jpg,60623,Crime|Adventure|Comedy,Lekarstwo na milosc (1966)
posters\60635.jpg,60635,Action|Adventure,Long men kezhan (1967)
posters\60636.jpg,60636,Comedy|Drama|Romance,Lord Love a Duck (1966)
posters\60640.jpg,60640,Adventure|Comedy|Family,"Lt. Robin Crusoe, U.S.N. (1966)"
posters\60646.jpg,60646,Comedy|Romance,Made in Paris (1966)
posters\60647.jpg,60647,Comedy|Crime|Mystery,Made in U.S.A (1966)
posters\60648.jpg,60648,Drama,Mademoiselle (1966)
posters\60660.jpg,60660,Drama|Music,A Man Called Adam (1966)
posters\60661.jpg,60661,Animation|Action|Adventure,The Man Called Flintstone (1966)
posters\60662.jpg,60662,Comedy|Thriller,A Man Could Get Killed (1966)
posters\60665.jpg,60665,Biography|Drama|History,A Man for All Seasons (1966)
posters\60666.jpg,60666,Horror,Manos: The Hands of Fate (1966)
posters\60672.jpg,60672,Sci-Fi,Mars Needs Women (1967)
posters\60675.jpg,60675,Drama|Romance,Masculin FÃ­Â©minin (1966)
posters\60697.jpg,60697,Western,"$1,000 on the Black (1966)"
posters\60704.jpg,60704,Action|Adventure|Crime,Missione speciale Lady Chaplin (1966)
posters\60708.jpg,60708,Comedy,Modesty Blaise (1966)
posters\60712.jpg,60712,Documentary,Mondo Topless (1966)
posters\6071534.jpg,6071534,Documentary,Gringo: The Dangerous Life of John McAfee (2016)
posters\60722.jpg,60722,Comedy,La muerte de un burÃ­_crata (1966)
posters\60736.jpg,60736,Adventure|Drama|Thriller,The Naked Prey (1965)
posters\60737.jpg,60737,Adventure|Drama|Family,"Namu, the Killer Whale (1966)"
posters\60740.jpg,60740,Drama,Night Games (1966)
posters\60742.jpg,60742,Drama,Nayak (1966)
posters\60747.jpg,60747,Action|Adventure|Western,Neulovimye mstiteli (1967)
posters\60748.jpg,60748,Western,Nevada Smith (1966)
posters\60749.jpg,60749,Adventure|Fantasy,"Die Nibelungen, Teil 1 - Siegfried (1966)"
posters\60758.jpg,60758,Drama,Black Girl (1966)
posters\60760.jpg,60760,Comedy,"Not with My Wife, You Don't! (1966)"
posters\60770.jpg,60770,Drama,NÃÃvrat ztracenÃÂ©ho syna (1967)
posters\60782.jpg,60782,Adventure|Fantasy,One Million Years B.C. (1966)
posters\60783.jpg,60783,Adventure|Comedy|Crime,One Spy Too Many (1966)
posters\60789.jpg,60789,Adventure|Sci-Fi,Operazione Goldman (1966)
posters\60790.jpg,60790,Adventure|Action,Password: Kill Agent Gordon (1966)
posters\60794.jpg,60794,Horror|Mystery,"Kill Baby, Kill (1966)"
posters\60801.jpg,60801,Drama,The Oscar (1966)
posters\60818.jpg,60818,Comedy|Crime,Penelope (1966)
posters\6081882.jpg,6081882,Comedy,Iliza Shlesinger: Confirmed Kills (2016)
posters\60842.jpg,60842,Western,The Plainsman (1966)
posters\60847.jpg,60847,Drama|War,The Ashes (1965)
posters\60848.jpg,60848,Action|Crime|Drama,The Poppy Is Also a Flower (1966)
posters\60853.jpg,60853,Western,The Ugly Ones (1966)
posters\60860.jpg,60860,Biography|History,The Rise of Louis XIV (1966)
posters\60862.jpg,60862,Action|Adventure|Western,The Professionals (1966)
posters\60866.jpg,60866,Crime|Horror|Mystery,The Psychopath (1966)
posters\60872.jpg,60872,Drama,Le pÃÂ¬re NoÃÃl a les yeux bleus (1966)
posters\60877.jpg,60877,Horror|Sci-Fi,Queen of Blood (1966)
posters\60880.jpg,60880,Crime|Drama|Mystery,The Quiller Memorandum (1966)
posters\60884.jpg,60884,Drama|Romance|Western,The Rare Breed (1966)
posters\60891.jpg,60891,Drama,The Nun (1966)
posters\60897.jpg,60897,Action|Western,Return of the Magnificent Seven (1966)
posters\60899.jpg,60899,Western,Ride Beyond Vengeance (1966)
posters\60901.jpg,60901,Action|Western,Gunman Called Nebraska (1966)
posters\60903.jpg,60903,Action|Drama|Romance,The Return of Ringo (1965)
posters\60908.jpg,60908,Drama|Comedy|War,King of Hearts (1966)
posters\60921.jpg,60921,Comedy|War,The Russians Are Coming the Russians Are Coming (1966)
posters\60934.jpg,60934,Adventure|Drama|Romance,The Sand Pebbles (1966)
posters\60937.jpg,60937,Drama|Western,"$100,000 for Ringo (1965)"
posters\60955.jpg,60955,Sci-Fi|Thriller,Seconds (1966)
posters\60959.jpg,60959,Comedy|Drama,Daisies (1966)
posters\60978.jpg,60978,Western,Seven Dollars on the Red (1966)
posters\60980.jpg,60980,Action|Adventure|Comedy,The Silencers (1966)
posters\60983.jpg,60983,Biography|Drama|Family,The Singing Nun (1966)
posters\6098922.jpg,6098922,Documentary,Louis Theroux: Savile (2016)
posters\61011.jpg,61011,Action|Sci-Fi,The Spy Who Loved Flowers (1966)
posters\61014.jpg,61014,Adventure|Comedy|Sci-Fi,Dr. Goldfoot and the Girl Bombs (1966)
posters\61015.jpg,61015,Comedy|Musical|Romance,Spinout (1966)
posters\61020.jpg,61020,Action|Adventure|Comedy,The Spy in the Green Hat (1967)
posters\61022.jpg,61022,Comedy,The Spy with a Cold Nose (1966)
posters\61023.jpg,61023,Short|Drama,Der Stadtstreicher (1966)
posters\61024.jpg,61024,Action|Adventure|Western,Stagecoach (1966)
posters\61028.jpg,61028,Drama|Romance,Starshaya sestra (1967)
posters\61029.jpg,61029,Comedy|Crime,Happy End (1967)
posters\61037.jpg,61037,Comedy|Drama|Romance,The Witches (1967)
posters\61038.jpg,61038,Comedy|Drama,Su excelencia (1967)
posters\61052.jpg,61052,Comedy,The Swinger (1966)
posters\61059.jpg,61059,Drama,The Embryo Hunts in Secret (1966)
posters\61065.jpg,61065,Drama|Sci-Fi,Tanin no kao (1966)
posters\61070.jpg,61070,Crime,Teenage Gang Debs (1966)
posters\61074.jpg,61074,Western,The Brute and the Beast (1966)
posters\61075.jpg,61075,Crime|Mystery|Thriller,Ten Little Indians (1965)
posters\61080.jpg,61080,Comedy|Western,Texas Across the River (1966)
posters\61081.jpg,61081,Adventure|Romance|Western,The Texican (1966)
posters\61089.jpg,61089,Drama|Romance,This Property Is Condemned (1966)
posters\61093.jpg,61093,Comedy|Romance,Three on a Couch (1966)
posters\61094.jpg,61094,Action|Sci-Fi,Thunderbirds Are GO (1966)
posters\61098.jpg,61098,Comedy|Adventure|Drama,To Trap a Spy (1964)
posters\61107.jpg,61107,Thriller,Torn Curtain (1966)
posters\61113.jpg,61113,Thriller,Trans-Europ-Express (1966)
posters\61122.jpg,61122,Comedy|Family,The Trouble with Angels (1966)
posters\61132.jpg,61132,Comedy|Drama|Fantasy,The Hawks and the Sparrows (1966)
posters\61135.jpg,61135,Comedy|Family,The Ugly Dachshund (1966)
posters\61136.jpg,61136,Drama,Ukamau (1966)
posters\61138.jpg,61138,Drama|Romance,A Man and a Woman (1966)
posters\61157.jpg,61157,Comedy,La vita agra (1964)
posters\61162.jpg,61162,Drama,Voyna i mir II: Natasha Rostova (1966)
posters\61170.jpg,61170,Comedy|Romance,Walk Don't Run (1966)
posters\61176.jpg,61176,Comedy|War,"What Did You Do in the War, Daddy? (1966)"
posters\61177.jpg,61177,Adventure|Comedy|Crime,"What's Up, Tiger Lily? (1966)"
posters\61180.jpg,61180,Drama|Thriller,The Whisperers (1967)
posters\61181.jpg,61181,Drama,"Red, White and Zero (1967)"
posters\61196.jpg,61196,Drama,Krylya (1966)
posters\61198.jpg,61198,Western|Adventure,Winnetou und sein Freund Old Firehand (1966)
posters\61199.jpg,61199,Animation|Short|Comedy,Winnie the Pooh and the Honey Tree (1966)
posters\61203.jpg,61203,Sci-Fi|Action|Adventure,Women of the Prehistoric Planet (1966)
posters\61204.jpg,61204,Comedy|Crime,The Wrong Box (1966)
posters\61208.jpg,61208,Fantasy|Horror,Yotsuya kaidan (1965)
posters\61209.jpg,61209,Comedy|Drama|Romance,You're a Big Boy Now (1966)
posters\61253.jpg,61253,Drama,The Forsyte Saga
posters\61313.jpg,61313,Western,"10,000 Dollars for a Massacre (1967)"
posters\61320.jpg,61320,Crime|Drama,We Still Kill the Old Way (1967)
posters\61328.jpg,61328,Drama|Crime,Accident (1967)
posters\61329.jpg,61329,Drama,The Acid Eaters (1968)
posters\61334.jpg,61334,Adventure|Western,Africa: Texas Style (1967)
posters\61343.jpg,61343,Comedy,Alexandre le bienheureux (1968)
posters\61369.jpg,61369,Animation|Action|Adventure,AstÃ­Â©rix le Gaulois (1967)
posters\61385.jpg,61385,Comedy|Romance,Barefoot in the Park (1967)
posters\61390.jpg,61390,Animation|Short|Comedy,The Bear That Wasn't (1967)
posters\61391.jpg,61391,Comedy|Fantasy|Romance,Bedazzled (1967)
posters\61395.jpg,61395,Drama,Belle de Jour (1967)
posters\61398.jpg,61398,Horror|Mystery|Thriller,Berserk (1967)
posters\61404.jpg,61404,Romance|Western,Django Kills Softly (1967)
posters\61405.jpg,61405,Crime|Thriller,Billion Dollar Brain (1967)
posters\61407.jpg,61407,Comedy|Drama|Romance,The Taming of the Shrew (1967)
posters\61410.jpg,61410,Adventure|Comedy|Drama,The Blonde from Peking (1967)
posters\61414.jpg,61414,Comedy|Romance,The Bobo (1967)
posters\61418.jpg,61418,Action|Biography|Crime,Bonnie and Clyde (1967)
posters\61429.jpg,61429,Western,A Bullet for the General (1967)
posters\61431.jpg,61431,Comedy,The Busy Body (1967)
posters\61433.jpg,61433,Comedy|Fantasy|Romance,C'era una volta (1967)
posters\61434.jpg,61434,Comedy|Musical,"C'mon, Let's Live a Little (1967)"
posters\61439.jpg,61439,Adventure|Fantasy|Musical,Camelot (1967)
posters\61447.jpg,61447,Comedy|Crime|Thriller,Caprice (1967)
posters\6145.jpg,6145,Comedy|Short,That Little Band of Gold (1915)
posters\61450.jpg,61450,Comedy,Carry on Doctor (1967)
posters\61452.jpg,61452,Comedy,Casino Royale (1967)
posters\61456.jpg,61456,Comedy|Musical|Mystery,Catalina Caper (1967)
posters\61458.jpg,61458,Western,Per il gusto di uccidere (1966)
posters\61473.jpg,61473,Comedy|Drama,La chinoise (1967)
posters\61489.jpg,61489,Comedy|Musical,Clambake (1967)
posters\61496.jpg,61496,Crime|Drama|Mystery,Prescription: Murder (1968)
posters\61500.jpg,61500,Action|Adventure|Sci-Fi,The Incredible Paris Incident (1967)
posters\61504.jpg,61504,Comedy,How Much Loving Does a Normal Couple Need? (1967)
posters\61512.jpg,61512,Crime|Drama,Cool Hand Luke (1967)
posters\61514.jpg,61514,Comedy,The Cool Ones (1967)
posters\61520.jpg,61520,Horror,Corruption (1968)
posters\61536.jpg,61536,Drama,Csend ÃÂ©s kiÃÃltÃÃs (1968)
posters\61549.jpg,61549,Sci-Fi|Horror,"Yongary, Monster from the Deep (1967)"
posters\61550.jpg,61550,Comedy|Family|Horror,DaikyojÃ­Ã© Gappa (1967)
posters\61553.jpg,61553,Comedy|Sci-Fi,The Day the Fish Came Out (1967)
posters\61556.jpg,61556,Crime|Drama|Mystery,The Deadly Affair (1966)
posters\61557.jpg,61557,Drama|Horror|Mystery,The Deadly Bees (1966)
posters\61565.jpg,61565,Action|Crime|Drama,Devil's Angels (1967)
posters\61568.jpg,61568,Crime|Drama|Thriller,Diaboliquement vÃÂ«tre (1967)
posters\61576.jpg,61576,Western,God Forgives... I Don't! (1967)
posters\61580.jpg,61580,Comedy|Drama|Mystery,Ditirambo (1969)
posters\61582.jpg,61582,Romance|Western,Django Shoots First (1966)
posters\61584.jpg,61584,Adventure|Comedy|Family,Doctor Dolittle (1967)
posters\61586.jpg,61586,Comedy,Le dolci signore (1967)
posters\61587.jpg,61587,Western,Navajo Joe (1966)
posters\61589.jpg,61589,Documentary|Music,Dont Look Back (1967)
posters\61590.jpg,61590,Comedy,Don't Make Waves (1967)
posters\61592.jpg,61592,Sci-Fi,Doomsday Machine (1972)
posters\61594.jpg,61594,Mystery|Thriller,The Double Man (1967)
posters\61595.jpg,61595,Comedy|Crime|Drama,Double Trouble (1967)
posters\61598.jpg,61598,Comedy|Western,Two Sons of Ringo (1966)
posters\61610.jpg,61610,Adventure|Comedy|Music,"Easy Come, Easy Go (1967)"
posters\61613.jpg,61613,Drama,Oedipus Rex (1967)
posters\61619.jpg,61619,Drama|Romance|Western,El Dorado (1967)
posters\61620.jpg,61620,Biography|Drama|History,Elvira Madigan (1967)
posters\61633.jpg,61633,Comedy|Crime,El extraÃÂ±o viaje (1964)
posters\61636.jpg,61636,Western,Faccia a faccia (1967)
posters\61643.jpg,61643,Adventure|Fantasy,Fando and Lis (1968)
posters\61647.jpg,61647,Action|Adventure|Drama,Triple Cross (1966)
posters\61648.jpg,61648,Drama|History|Romance,Far from the Madding Crowd (1967)
posters\61653.jpg,61653,Adventure|Comedy,Fathom (1967)
posters\61655.jpg,61655,Comedy|Horror,Dance of the Vampires (1967)
posters\61656.jpg,61656,Comedy|Musical,La feldmarescialla (1967)
posters\61658.jpg,61658,Documentary|Music,Festival (1967)
posters\61662.jpg,61662,Adventure|Comedy|Crime,The Fiction-Makers (1968)
posters\61664.jpg,61664,Western,Return of Django (1967)
posters\61667.jpg,61667,Drama|War,First to Fight (1967)
posters\61668.jpg,61668,Comedy,Il fischio al naso (1967)
posters\61675.jpg,61675,Drama,Flame and Women (1967)
posters\61696.jpg,61696,Thriller,Games (1967)
posters\61706.jpg,61706,Drama,Il giardino delle delizie (1967)
posters\61709.jpg,61709,Western,Day of Anger (1967)
posters\61714.jpg,61714,Action|Drama,The Glory Stompers (1967)
posters\61715.jpg,61715,Adventure|Family|Fantasy,The Gnome-Mobile (1967)
posters\61722.jpg,61722,Comedy|Drama,The Graduate (1967)
posters\61728.jpg,61728,Action|Comedy,The Restaurant (1966)
posters\61735.jpg,61735,Comedy|Drama,Guess Who's Coming to Dinner (1967)
posters\61736.jpg,61736,Comedy|Romance,A Guide for the Married Man (1967)
posters\61747.jpg,61747,Western,Hang 'Em High (1968)
posters\61748.jpg,61748,Comedy,The Happening (1967)
posters\61758.jpg,61758,Crime|Drama|Thriller,Hells Angels on Wheels (1967)
posters\61761.jpg,61761,Drama,Herostratus (1967)
posters\61765.jpg,61765,Comedy|Family|Horror,Hillbillys in a Haunted House (1967)
posters\6177.jpg,6177,Short|Comedy,The Tramp (1915)
posters\61770.jpg,61770,Western,Hombre (1967)
posters\61773.jpg,61773,War|Western,For a Few Extra Dollars (1966)
posters\61780.jpg,61780,Comedy|Crime,The Honey Pot (1967)
posters\61781.jpg,61781,Comedy|Drama,The Firemen's Ball (1967)
posters\61784.jpg,61784,Action|Drama|Thriller,Hot Rods to Hell (1967)
posters\61786.jpg,61786,Drama,Hotel (1967)
posters\61787.jpg,61787,Western,Hour of the Gun (1967)
posters\61791.jpg,61791,Comedy|Musical,How to Succeed in Business Without Really Trying (1967)
posters\61796.jpg,61796,Drama,Hurry Sundown (1967)
posters\61801.jpg,61801,Comedy|Drama,I'll Never Forget What's'isname (1967)
posters\61809.jpg,61809,Biography|Crime|Drama,In Cold Blood (1967)
posters\61810.jpg,61810,Action|Adventure|Comedy,In Like Flint (1967)
posters\61811.jpg,61811,Crime|Drama|Mystery,In the Heat of the Night (1967)
posters\61814.jpg,61814,Crime|Drama|Thriller,The Incident (1967)
posters\61827.jpg,61827,Comedy,It's a Bikini World (1967)
posters\61846.jpg,61846,Western|Action|Drama,Johnny Yuma (1966)
posters\61847.jpg,61847,Drama,Samurai Rebellion (1967)
posters\61852.jpg,61852,Animation|Adventure|Family,The Jungle Book (1967)
posters\61856.jpg,61856,Action|Adventure|Family,Son of Godzilla (1967)
posters\61868.jpg,61868,Adventure|Sci-Fi,King Kong Escapes (1967)
posters\61870.jpg,61870,Adventure|Comedy,Kiss Kiss - Bang Bang (1966)
posters\61876.jpg,61876,Drama|War,The Commissar (1967)
posters\61882.jpg,61882,Action|Crime|Drama,Branded to Kill (1967)
posters\61893.jpg,61893,Western,The Last Challenge (1967)
posters\61909.jpg,61909,Drama|Romance,Liefdesbekentenissen (1967)
posters\61912.jpg,61912,Drama,"Love Affair, or the Case of the Missing Switchboard Operator (1967)"
posters\61931.jpg,61931,Animation|Comedy|Drama,Mad Monster Party? (1967)
posters\61937.jpg,61937,Comedy|Musical,Magical Mystery Tour (1967)
posters\61955.jpg,61955,Crime|Drama|Mystery,The Bride Wore Black (1968)
posters\61988.jpg,61988,Documentary,Mondo Hollywood (1967)
posters\61996.jpg,61996,Drama,Mouchette (1967)
posters\62006.jpg,62006,Horror,The Mummy's Shroud (1967)
posters\62009.jpg,62009,Crime|Drama,Muri shinjÃÃ: Nihon no natsu (1967)
posters\62012.jpg,62012,Drama,Black on White (1968)
posters\62026.jpg,62026,Drama|History,Nachalo nevedomogo veka (1967)
posters\62037.jpg,62037,Horror|Mystery|Sci-Fi,Island of the Burning Damned (1967)
posters\62038.jpg,62038,Crime|Drama|Mystery,The Night of the Generals (1967)
posters\62041.jpg,62041,Drama|History|War,Nihon no ichiban nagai hi (1967)
posters\62042.jpg,62042,Drama,Sing a Song of Sex (1967)
posters\62043.jpg,62043,Documentary|Drama|Mystery,Ningen jÃÂ«hatsu (1967)
posters\62047.jpg,62047,Action|Drama|Romance,Wanted (1967)
posters\6206.jpg,6206,Action|Adventure|Crime,Les vampires (1915)
posters\62080.jpg,62080,Comedy|Crime,The Treasure of San Gennaro (1966)
posters\62082.jpg,62082,Action|Western,"Django Kill... If You Live, Shoot! (1967)"
posters\62083.jpg,62083,Comedy,Oscar (1967)
posters\62089.jpg,62089,Drama|Thriller,Our Mother's House (1967)
posters\62096.jpg,62096,Drama,Paranoia (1967)
posters\62108.jpg,62108,Drama|Fantasy|Horror,Pedro PÃÃramo (1967)
posters\62117.jpg,62117,Comedy,The Perils of Pauline (1967)
posters\62130.jpg,62130,Western,Halleluja for Django (1967)
posters\62133.jpg,62133,Comedy,The Plank (1967)
posters\62136.jpg,62136,Comedy,Playtime (1967)
posters\62137.jpg,62137,Comedy|Drama,The Oldest Profession (1967)
posters\62138.jpg,62138,Crime|Thriller,Point Blank (1967)
posters\62144.jpg,62144,Documentary|Biography,Portrait of Jason (1967)
posters\62151.jpg,62151,Western|Action,"Django, Prepare a Coffin (1968)"
posters\62153.jpg,62153,Comedy|Sci-Fi|Thriller,The President's Analyst (1967)
posters\62155.jpg,62155,Comedy|Drama|Music,Privilege (1967)
posters\62168.jpg,62168,Horror|Mystery|Sci-Fi,Five Million Years to Earth (1967)
posters\62185.jpg,62185,Drama|Romance|Thriller,Reflections in a Golden Eye (1967)
posters\62205.jpg,62205,Musical|Western,Crazy Westerners (1968)
posters\62218.jpg,62218,Romance|Western,Rough Night in Jericho (1967)
posters\62245.jpg,62245,Drama|War,Sedmoy sputnik (1968)
posters\62249.jpg,62249,Drama,The Sex of Angels (1968)
posters\62262.jpg,62262,Western,The Shooting (1966)
posters\62266.jpg,62266,Horror,The Shuttered Room (1967)
posters\62271.jpg,62271,Comedy,"The Birds, the Bees and the Italians (1966)"
posters\62285.jpg,62285,Drama,"Oh, Sun (1970)"
posters\62292.jpg,62292,Horror|Sci-Fi,The Sorcerers (1967)
posters\62301.jpg,62301,Crime|Drama|History,The St. Valentine's Day Massacre (1967)
posters\62310.jpg,62310,Drama,Lo straniero (1967)
posters\62311.jpg,62311,Action|Western,Straniero... fatti il segno della croce! (1968)
posters\62322.jpg,62322,Drama,Dry Summer (1963)
posters\62323.jpg,62323,Comedy|Musical|War,Svadba v Malinovke (1967)
posters\62331.jpg,62331,Sci-Fi|Short,Electronic Labyrinth THX 1138 4EB (1967)
